Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
5,employee,505888,18,no,gold,2,13,4,,1,3,flat,13,Kuala Lumpur,1,12181,445315,12874,Accept,7
5,employee,476071,11,yes,gold,2,13,4,,1,1,flat,13,Kuala Lumpur,3,,714497,16588,Accept,8
5,employee,,,no,,2,13,4,2,1,3,flat,13,Kuala Lumpur,,8018,574424,,Accept,9
5,employee,,13,yes,normal,2,,4,2,,2,flat,,Kuala Lumpur,2,9392,1171232,15474,Reject,8
5,employee,605933,,no,normal,2,13,4,,1,2,flat,13,Kuala Lumpur,3,,1002607,18272,Accept,7
5,employee,,14,yes,,2,,4,2,1,2,,13,Kuala Lumpur,2,,1131642,,Accept,8
5,employee,105265,18,no,normal,2,13,,,1,1,flat,13,Kuala Lumpur,3,,1077170,14878,Accept,6
7,Self_Employed,702291,,yes,normal,2,14,4,,,1,flat,10,Kuala Lumpur,1,4281,432067,11488,Accept,8
7,Self_Employed,462020,11,no,gold,2,14,,2,1,2,flat,,Kuala Lumpur,3,12052,858408,8656,Reject,6
7,Self_Employed,437798,23,yes,platinum,2,,,,1,3,flat,,Kuala Lumpur,2,3920,768978,,Accept,6
7,Self_Employed,769518,24,no,gold,2,,,2,1,3,flat,10,Kuala Lumpur,3,8478,1335923,12337,Accept,8
7,Self_Employed,,12,yes,platinum,2,,,,1,2,flat,10,Kuala Lumpur,3,6603,828986,14846,Accept,6
7,Self_Employed,311345,19,no,normal,2,14,,,1,1,flat,,Kuala Lumpur,,7966,797032,,Reject,8
7,Self_Employed,716179,,yes,gold,2,,4,2,1,3,flat,10,Kuala Lumpur,1,5290,646239,15552,Reject,9
7,Self_Employed,106423,19,no,gold,2,14,4,,1,1,flat,10,Kuala Lumpur,2,6959,881712,15312,Accept,7
7,Self_Employed,,13,yes,normal,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,9123,1036062,,Accept,7
7,Self_Employed,237027,10,no,,2,,,2,1,3,flat,10,Kuala Lumpur,3,10677,1017626,7698,Accept,7
7,Self_Employed,,10,yes,normal,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,4539,939452,17424,Reject,8
7,Self_Employed,679989,16,no,normal,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,10566,1237488,,Accept,8
7,Self_Employed,537295,24,yes,gold,2,14,,,1,2,flat,10,Kuala Lumpur,,12045,589175,,Reject,8
7,Self_Employed,,,no,gold,2,,4,2,1,3,flat,10,Kuala Lumpur,,9539,,,Accept,7
7,Self_Employed,546305,15,yes,normal,2,14,,,,2,flat,10,Kuala Lumpur,1,4203,1053023,,Reject,8
7,Self_Employed,728851,,no,gold,2,14,4,2,1,3,flat,10,Kuala Lumpur,,,1259553,,Accept,7
7,Self_Employed,609443,10,yes,normal,2,,4,,1,2,flat,10,Kuala Lumpur,,10674,1406152,13459,Accept,6
7,Self_Employed,179576,,no,normal,2,,4,2,1,2,flat,10,Kuala Lumpur,,11056,1449960,,Accept,9
7,Self_Employed,237058,17,yes,,2,,4,2,1,3,flat,10,Kuala Lumpur,3,12088,1183165,19493,Reject,8
7,Self_Employed,,12,no,normal,2,,4,,1,1,flat,10,Kuala Lumpur,3,4326,957105,11529,Accept,8
7,Self_Employed,711774,22,yes,normal,2,14,4,2,1,3,flat,10,Kuala Lumpur,,,1167123,17741,Reject,8
7,Self_Employed,535414,18,no,gold,2,14,4,,,1,flat,10,Kuala Lumpur,2,9447,1144193,,Accept,7
7,Self_Employed,,18,yes,gold,2,,4,,,2,flat,,Kuala Lumpur,1,9458,1399308,,Accept,7
7,Self_Employed,796651,12,no,,2,14,,2,1,3,flat,,Kuala Lumpur,2,10320,863670,13943,Accept,6
7,Self_Employed,212036,,yes,normal,2,14,,2,1,1,flat,10,Kuala Lumpur,2,6683,927566,12835,Accept,6
7,Self_Employed,645234,,no,normal,2,14,4,2,1,3,flat,10,Kuala Lumpur,,5855,1121745,8771,Accept,9
7,Self_Employed,303118,11,yes,normal,2,14,,2,1,1,flat,10,Kuala Lumpur,3,10024,680262,17715,Accept,6
7,Self_Employed,401470,24,no,normal,2,14,4,,,3,flat,10,Kuala Lumpur,1,5759,901538,18886,Accept,9
7,Self_Employed,189584,20,yes,platinum,2,,4,2,1,3,flat,10,Kuala Lumpur,2,8987,868190,,Accept,7
7,Self_Employed,245006,23,no,,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,7178,1288094,13597,Reject,7
7,Self_Employed,705500,11,yes,normal,2,14,4,2,,1,flat,10,Kuala Lumpur,2,10379,947856,11160,Reject,6
7,Self_Employed,139423,10,no,gold,2,14,,2,1,3,flat,10,Kuala Lumpur,1,10870,537922,,Accept,7
7,Self_Employed,156108,24,yes,platinum,2,14,4,2,1,2,flat,10,Kuala Lumpur,,10540,660956,,Accept,6
7,Self_Employed,174280,13,no,normal,2,,,2,1,2,flat,10,Kuala Lumpur,,5998,1222009,7875,Accept,6
7,Self_Employed,729108,19,yes,gold,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,4216,,8595,Accept,7
7,Self_Employed,705576,11,no,normal,2,,,2,1,2,flat,10,Kuala Lumpur,1,10060,1350662,,Accept,6
7,Self_Employed,268446,22,yes,normal,2,14,4,2,,1,flat,10,Kuala Lumpur,3,10115,,13331,Accept,7
7,Self_Employed,712495,10,no,normal,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,,688587,16294,Accept,7
7,Self_Employed,157857,21,yes,normal,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,11561,439778,15451,Reject,9
7,Self_Employed,274467,,no,gold,2,14,4,,1,3,flat,10,Kuala Lumpur,1,9595,767859,14708,Accept,9
7,Self_Employed,178675,24,yes,gold,2,,4,2,1,3,flat,10,Kuala Lumpur,2,12005,812378,,Accept,8
7,Self_Employed,,17,no,platinum,2,,4,2,1,3,flat,10,Kuala Lumpur,,11350,944884,,Accept,6
7,Self_Employed,,14,yes,gold,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,10261,929635,19244,Reject,9
7,Self_Employed,147540,14,no,gold,2,14,,2,1,2,flat,10,Kuala Lumpur,3,7375,,18937,Reject,8
7,Self_Employed,555224,,yes,gold,2,14,4,,1,3,flat,10,Kuala Lumpur,1,,1257158,,Accept,8
7,Self_Employed,408529,11,no,normal,2,14,,,1,2,flat,10,Kuala Lumpur,3,8141,,14793,Reject,6
7,Self_Employed,692995,17,yes,gold,2,14,4,,1,3,flat,10,Kuala Lumpur,3,6684,582275,12353,Accept,7
7,Self_Employed,796644,19,no,normal,2,,4,2,1,1,flat,10,Kuala Lumpur,1,,769385,12961,Accept,7
7,Self_Employed,594229,19,yes,normal,2,,,2,1,2,flat,,Kuala Lumpur,,8716,,19799,Accept,8
7,Self_Employed,240717,10,no,normal,2,14,4,2,,2,flat,10,Kuala Lumpur,3,7051,1350794,9304,Accept,6
7,Self_Employed,640280,,yes,normal,2,14,,2,1,3,flat,10,Kuala Lumpur,,5618,,,Reject,8
7,Self_Employed,322565,17,no,gold,2,,4,2,1,3,flat,10,Kuala Lumpur,,11988,663058,19223,Accept,7
7,Self_Employed,718860,14,yes,normal,2,14,4,2,,3,flat,,Kuala Lumpur,3,,1397450,19978,Accept,8
7,Self_Employed,736737,22,no,gold,2,14,4,2,1,3,flat,10,Kuala Lumpur,,9325,1275743,,Reject,7
7,Self_Employed,571243,12,yes,platinum,2,14,4,2,,3,flat,,Kuala Lumpur,,,851913,,Reject,7
7,Self_Employed,588729,,no,normal,2,14,4,2,1,2,flat,,Kuala Lumpur,3,,790053,18942,Reject,7
7,Self_Employed,293194,17,yes,gold,2,14,4,2,,3,flat,10,Kuala Lumpur,1,8853,,19704,Accept,6
7,Self_Employed,,19,no,normal,2,14,,2,,2,flat,10,Kuala Lumpur,,10484,,18494,Accept,8
7,Self_Employed,,15,yes,gold,2,14,4,,1,1,flat,,Kuala Lumpur,3,,1324098,19640,Accept,9
7,Self_Employed,422221,,no,normal,2,14,4,2,,3,,10,Kuala Lumpur,,4164,617413,11679,Accept,9
7,Self_Employed,272772,,yes,gold,2,,4,2,1,1,bungalow,10,Kuala Lumpur,,5740,929697,10545,Reject,6
7,Self_Employed,786588,,no,normal,2,14,4,2,1,2,,10,Kuala Lumpur,,5736,1203829,11915,Accept,9
7,Self_Employed,224296,13,yes,gold,2,14,4,,1,2,bungalow,10,Kuala Lumpur,,7524,778432,18286,Accept,6
7,Self_Employed,210980,14,no,normal,2,14,4,2,,1,bungalow,,Kuala Lumpur,2,11716,,14743,Accept,8
7,Self_Employed,172459,18,yes,normal,2,,,,,2,bungalow,10,Kuala Lumpur,2,9087,964658,,Accept,9
7,Self_Employed,,10,no,gold,2,14,4,2,,2,bungalow,10,Kuala Lumpur,,7572,542601,10098,Accept,8
7,Self_Employed,101643,11,yes,normal,2,,4,2,1,1,bungalow,10,Kuala Lumpur,,11613,465061,,Reject,9
7,Self_Employed,798063,24,no,normal,2,14,,2,1,2,bungalow,10,Kuala Lumpur,1,8271,1396469,,Accept,9
7,Self_Employed,795349,16,yes,gold,2,14,,,1,1,bungalow,10,Kuala Lumpur,,4068,806598,13827,Reject,6
7,Self_Employed,327303,20,no,normal,2,14,4,2,1,3,,10,Kuala Lumpur,3,3911,581102,,Reject,8
7,Self_Employed,478058,,yes,normal,2,,,2,,2,bungalow,10,Kuala Lumpur,,,,,Reject,8
7,Self_Employed,751549,24,no,normal,2,14,4,,1,3,bungalow,10,Kuala Lumpur,1,,1207794,,Accept,8
7,Self_Employed,762971,22,yes,gold,2,14,4,,,3,bungalow,,Kuala Lumpur,2,,,17299,Accept,9
7,Self_Employed,660975,21,no,,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,,8801,466613,11250,Accept,7
7,Self_Employed,,20,yes,normal,2,14,4,,,2,bungalow,10,Kuala Lumpur,3,11838,1153533,,Accept,9
7,Self_Employed,,17,no,gold,2,14,4,2,1,3,bungalow,10,Kuala Lumpur,,4771,1176611,11527,Reject,9
7,Self_Employed,777410,,yes,normal,2,14,4,,1,1,bungalow,10,Kuala Lumpur,2,,,12479,Accept,7
7,Self_Employed,189173,20,no,platinum,2,14,,,1,2,bungalow,10,Kuala Lumpur,,4683,1407443,,Reject,9
7,Self_Employed,322995,16,yes,normal,2,,,2,1,3,,,Kuala Lumpur,2,5094,1211500,15699,Accept,7
7,Self_Employed,,,no,platinum,2,14,4,2,1,1,bungalow,,Kuala Lumpur,,4302,1009458,10199,Accept,6
7,Self_Employed,609762,13,yes,normal,2,,4,2,1,2,flat,10,Kuala Lumpur,1,3606,864481,17981,Accept,9
7,Self_Employed,320828,14,no,normal,2,14,4,2,1,1,flat,,Kuala Lumpur,3,9369,1111711,18000,Reject,6
7,Self_Employed,478999,23,yes,normal,2,14,4,,,3,flat,10,Kuala Lumpur,2,,763740,,Accept,8
7,Self_Employed,203203,,no,normal,2,,4,2,1,1,flat,10,Kuala Lumpur,2,12105,593452,,Reject,7
7,Self_Employed,394761,,yes,normal,2,14,,,,2,flat,10,Kuala Lumpur,,12077,,11207,Accept,8
7,Self_Employed,145510,19,no,normal,2,14,,2,,1,flat,10,Kuala Lumpur,2,,860102,14884,Accept,7
7,Self_Employed,683025,14,yes,normal,2,,4,,1,2,flat,10,Kuala Lumpur,3,10146,678095,19158,Reject,8
7,Self_Employed,240095,24,no,normal,2,,,2,,2,,10,Kuala Lumpur,1,9017,806952,8959,Accept,8
7,Self_Employed,134509,13,yes,normal,2,14,4,2,1,1,flat,10,Kuala Lumpur,,7157,1362959,,Reject,6
7,Self_Employed,,22,no,normal,2,14,4,,,2,flat,10,Kuala Lumpur,3,7703,829971,,Accept,9
7,Self_Employed,419009,12,yes,normal,2,14,4,2,1,1,,10,Kuala Lumpur,1,10214,513548,,Reject,7
7,Self_Employed,370497,14,no,normal,2,,,2,1,1,flat,10,Kuala Lumpur,1,6044,,13343,Reject,6
7,Self_Employed,689547,23,yes,,2,14,4,,,2,flat,10,Kuala Lumpur,1,,825325,10442,Accept,8
7,Self_Employed,,21,no,gold,2,14,4,,,1,flat,10,Kuala Lumpur,1,3646,765556,,Accept,9
7,Self_Employed,598821,19,yes,normal,2,,,,,3,flat,,Kuala Lumpur,3,5890,,11626,Accept,9
7,Self_Employed,475807,10,no,normal,2,14,,,,3,flat,10,Kuala Lumpur,,9034,1021027,14896,Reject,9
7,Self_Employed,,23,yes,gold,2,14,4,2,,3,flat,10,Kuala Lumpur,,10757,932225,18128,Accept,6
7,Self_Employed,756189,13,no,normal,2,14,4,,1,1,flat,10,Kuala Lumpur,1,,575791,10075,Accept,7
7,Self_Employed,266164,14,yes,normal,2,14,4,,1,2,flat,10,Kuala Lumpur,,9071,,11595,Reject,8
7,Self_Employed,750080,24,no,normal,2,,4,2,1,2,flat,10,Kuala Lumpur,2,11075,788134,,Reject,9
1,Fresh_Graduate,,15,yes,normal,3,,2,,5,1,flat,10,Kuala Lumpur,3,5154,756803,,Accept,7
1,Fresh_Graduate,,,no,normal,3,,2,,,3,flat,10,Kuala Lumpur,1,11162,951972,15868,Accept,6
1,Fresh_Graduate,529614,15,yes,normal,3,15,2,2,5,1,flat,10,Kuala Lumpur,2,4476,516862,,Reject,9
1,Fresh_Graduate,706801,,no,normal,3,15,2,2,5,1,flat,10,Kuala Lumpur,,,603821,15443,Accept,9
1,Fresh_Graduate,591344,15,yes,normal,3,15,,,5,1,flat,10,Kuala Lumpur,,5742,603201,10511,Reject,8
1,Fresh_Graduate,,17,no,normal,3,15,2,,,3,flat,10,Kuala Lumpur,1,9696,493090,11280,Reject,8
1,Fresh_Graduate,165040,10,yes,platinum,3,,2,,5,1,flat,10,Kuala Lumpur,1,10740,892139,,Accept,8
1,Fresh_Graduate,696832,15,no,normal,3,15,2,,,2,flat,10,Kuala Lumpur,3,,1359528,,Accept,8
1,Fresh_Graduate,657352,20,yes,gold,3,15,2,,,1,flat,10,Kuala Lumpur,3,,1253505,,Accept,7
1,Fresh_Graduate,216367,15,no,gold,3,15,2,2,,3,flat,10,Kuala Lumpur,1,10392,1110272,,Reject,9
1,Fresh_Graduate,541683,18,yes,normal,3,15,2,2,,1,,10,Kuala Lumpur,1,11592,845237,10709,Accept,9
1,Fresh_Graduate,,13,no,gold,3,15,2,2,5,2,flat,10,Kuala Lumpur,,5922,1186498,11525,Accept,6
1,Fresh_Graduate,295968,21,yes,normal,3,15,2,,5,3,flat,10,Kuala Lumpur,3,,524315,,Reject,6
1,Fresh_Graduate,,11,no,gold,3,15,2,2,,3,flat,10,Kuala Lumpur,3,,513439,,Accept,8
1,Fresh_Graduate,318416,20,yes,normal,3,15,2,2,5,3,flat,10,Kuala Lumpur,2,8455,1158579,9528,Accept,8
1,Fresh_Graduate,404731,,no,normal,3,,,2,,2,flat,10,Kuala Lumpur,,3631,499566,,Accept,7
1,Fresh_Graduate,504194,10,yes,normal,3,,,,5,2,flat,10,Kuala Lumpur,2,9887,661505,,Accept,8
1,Fresh_Graduate,359329,10,no,gold,3,,2,2,,2,flat,10,Kuala Lumpur,3,,1327530,,Accept,7
1,Fresh_Graduate,166146,22,yes,normal,3,,,,5,2,flat,10,Kuala Lumpur,3,10141,936806,8218,Reject,8
1,Fresh_Graduate,751085,18,no,,3,15,2,,5,3,flat,10,Kuala Lumpur,1,10408,,,Accept,6
1,Fresh_Graduate,292949,13,yes,normal,3,15,2,2,,2,terrace,10,Kuala Lumpur,2,8169,1206559,15224,Reject,9
1,Fresh_Graduate,181945,22,no,platinum,3,15,2,2,5,2,terrace,10,Kuala Lumpur,,5111,1264981,8068,Accept,7
1,Fresh_Graduate,538482,,yes,normal,3,15,2,2,5,2,,10,Kuala Lumpur,1,,1437046,8634,Accept,9
1,Fresh_Graduate,,19,no,gold,3,15,2,2,5,2,terrace,,Kuala Lumpur,1,4942,1005769,,Reject,7
1,Fresh_Graduate,265502,10,yes,platinum,3,,2,,,1,terrace,10,Kuala Lumpur,,,,,Reject,7
1,Fresh_Graduate,617266,20,no,normal,3,,2,2,5,2,terrace,10,Kuala Lumpur,,3839,1318655,8107,Accept,8
1,Fresh_Graduate,545805,13,yes,gold,3,15,,2,5,1,terrace,10,Kuala Lumpur,,10877,706855,17060,Accept,8
1,Fresh_Graduate,,15,no,normal,3,15,2,2,,3,terrace,10,Kuala Lumpur,1,11908,1209525,11201,Reject,7
1,Fresh_Graduate,511240,,yes,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8594,595453,15051,Accept,8
1,Fresh_Graduate,324774,14,no,normal,3,15,2,2,,1,terrace,10,Kuala Lumpur,,6715,491729,,Accept,7
1,Fresh_Graduate,730108,10,yes,platinum,3,15,2,2,,3,terrace,10,Kuala Lumpur,3,,,10163,Accept,6
1,Fresh_Graduate,136957,,no,gold,3,,2,,5,1,terrace,10,Kuala Lumpur,,10927,928806,16547,Accept,6
1,Fresh_Graduate,680852,24,yes,gold,3,15,2,,,1,terrace,10,Kuala Lumpur,3,5152,891000,11333,Accept,7
1,Fresh_Graduate,601329,24,no,normal,3,,2,2,,2,terrace,10,Kuala Lumpur,2,,666431,12307,Accept,6
1,Fresh_Graduate,238055,12,yes,normal,3,15,,,5,3,,10,Kuala Lumpur,2,12329,756864,17613,Reject,6
1,Fresh_Graduate,140407,15,no,gold,3,,2,2,5,1,terrace,,Kuala Lumpur,3,,,,Accept,6
1,Fresh_Graduate,663570,16,yes,normal,3,,2,,5,1,terrace,10,Kuala Lumpur,2,,667145,,Accept,8
1,Fresh_Graduate,153394,24,no,gold,3,15,2,2,5,1,terrace,,Kuala Lumpur,2,9950,946447,18433,Accept,8
1,Fresh_Graduate,,19,yes,normal,3,15,2,2,5,1,terrace,,Kuala Lumpur,,5579,465548,8373,Accept,6
1,Fresh_Graduate,794388,11,no,gold,3,15,2,2,,2,terrace,10,Kuala Lumpur,3,7228,568244,,Reject,9
1,Fresh_Graduate,,18,yes,platinum,3,15,2,2,5,3,terrace,10,Kuala Lumpur,,,1193665,14062,Accept,8
1,Fresh_Graduate,579893,12,no,gold,3,15,,,,3,terrace,,Kuala Lumpur,1,,1252704,7724,Accept,8
1,Fresh_Graduate,667556,14,yes,normal,3,,,2,5,1,terrace,10,Kuala Lumpur,2,10377,939550,8161,Accept,8
1,Fresh_Graduate,471031,,no,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,12237,583657,,Accept,6
1,Fresh_Graduate,666649,19,yes,platinum,3,,,2,5,2,terrace,10,Kuala Lumpur,3,,505836,14452,Accept,9
1,Fresh_Graduate,753941,,no,gold,3,15,,,5,1,terrace,10,Kuala Lumpur,3,,1152224,,Accept,6
1,Fresh_Graduate,,22,yes,normal,3,,2,2,,3,terrace,10,Kuala Lumpur,3,,549051,15738,Reject,6
1,Fresh_Graduate,648467,22,no,,3,15,2,,5,1,,,Kuala Lumpur,,6957,622492,18326,Accept,8
1,Fresh_Graduate,444963,,yes,normal,3,,2,2,5,2,terrace,10,Kuala Lumpur,2,11407,662915,15403,Accept,7
1,Fresh_Graduate,,,no,gold,3,15,2,2,5,2,,10,Kuala Lumpur,,7887,774673,,Accept,9
1,Fresh_Graduate,,22,yes,gold,3,15,2,2,5,2,terrace,10,Kuala Lumpur,,6182,1331084,19758,Accept,6
1,Fresh_Graduate,766039,24,no,normal,3,,2,,5,3,terrace,10,Kuala Lumpur,,,1264784,,Reject,7
1,Fresh_Graduate,253351,10,yes,gold,3,15,2,2,5,3,terrace,,Kuala Lumpur,1,,753247,,Accept,8
1,Fresh_Graduate,,20,no,normal,3,15,2,2,,2,terrace,10,Kuala Lumpur,3,4653,1390946,10085,Reject,8
1,Fresh_Graduate,559360,,yes,gold,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,7051,1350748,,Accept,8
1,Fresh_Graduate,,22,no,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,,7422,574445,8572,Accept,7
1,Fresh_Graduate,,21,yes,normal,3,,2,2,,1,terrace,10,Kuala Lumpur,3,,1205718,9832,Accept,8
1,Fresh_Graduate,496594,18,no,gold,3,15,2,2,5,3,terrace,10,Kuala Lumpur,,8920,771973,8089,Reject,7
1,Fresh_Graduate,,21,yes,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,,5971,566733,,Accept,6
1,Fresh_Graduate,,,no,normal,3,,2,2,5,2,terrace,10,Kuala Lumpur,3,10558,880662,,Accept,8
1,Fresh_Graduate,,,yes,normal,3,,,,5,3,terrace,,Kuala Lumpur,1,,688099,15824,Reject,9
1,Fresh_Graduate,655376,19,no,normal,3,,,2,5,1,terrace,10,Kuala Lumpur,,,1294706,15029,Accept,6
1,Fresh_Graduate,305385,12,yes,normal,3,15,2,,5,1,terrace,10,Kuala Lumpur,,4389,1156820,13241,Accept,7
1,Fresh_Graduate,339748,20,no,gold,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,6861,1194990,,Accept,6
1,Fresh_Graduate,,14,yes,normal,3,15,2,2,,1,terrace,10,Kuala Lumpur,,10653,,8688,Accept,7
1,Fresh_Graduate,533822,23,no,normal,3,,2,2,,1,terrace,10,Kuala Lumpur,1,9970,733722,14203,Accept,9
1,Fresh_Graduate,520477,17,yes,normal,3,15,2,2,,3,terrace,10,Kuala Lumpur,3,,426989,13617,Accept,9
1,Fresh_Graduate,264287,,no,platinum,3,,,,,3,terrace,10,Kuala Lumpur,3,,1058994,,Accept,7
1,Fresh_Graduate,,,yes,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,,10209,970796,,Reject,9
1,Fresh_Graduate,,,no,platinum,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,10347,607281,17062,Accept,8
1,Fresh_Graduate,,23,yes,normal,3,15,,2,,3,,10,Kuala Lumpur,2,5692,,,Accept,7
1,Fresh_Graduate,556385,14,no,gold,3,15,2,,,1,terrace,,Kuala Lumpur,1,5706,1138340,,Accept,7
1,Fresh_Graduate,,15,yes,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8513,1061172,,Accept,6
1,Fresh_Graduate,596964,,no,gold,3,,2,2,5,1,terrace,10,Kuala Lumpur,2,11786,689318,13180,Reject,9
1,Fresh_Graduate,739876,19,yes,gold,3,15,,2,5,1,terrace,10,Kuala Lumpur,2,9936,1034168,,Accept,8
1,Fresh_Graduate,778233,21,no,normal,3,15,,2,,2,,,Kuala Lumpur,,5786,722333,10089,Accept,8
1,Fresh_Graduate,603804,19,yes,platinum,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,,1254706,,Accept,8
1,Fresh_Graduate,132477,11,no,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,,8192,,18355,Accept,9
1,Fresh_Graduate,,13,yes,normal,3,15,,2,5,3,terrace,10,Kuala Lumpur,,7832,1412721,16666,Accept,8
1,Fresh_Graduate,153279,,no,gold,3,,,,5,3,terrace,10,Kuala Lumpur,3,,482014,16725,Accept,7
1,Fresh_Graduate,154218,22,yes,normal,3,15,,2,,3,,10,Kuala Lumpur,2,,1067142,,Accept,6
1,Fresh_Graduate,590862,19,no,normal,3,15,,,5,1,terrace,10,Kuala Lumpur,1,11193,1261041,15357,Accept,8
1,Fresh_Graduate,720389,23,yes,normal,3,,2,,5,1,terrace,10,Kuala Lumpur,1,,466153,8950,Reject,6
1,Fresh_Graduate,669732,20,no,,3,15,,2,5,3,terrace,10,Kuala Lumpur,,10466,,11877,Reject,7
1,Fresh_Graduate,111264,15,yes,,3,,2,2,5,3,terrace,,Kuala Lumpur,1,8755,799959,10105,Accept,6
1,Fresh_Graduate,119296,20,no,normal,3,15,2,,5,3,terrace,,Kuala Lumpur,1,,1006647,16325,Accept,6
1,Fresh_Graduate,409617,15,yes,normal,3,15,,2,,3,terrace,,Kuala Lumpur,,5682,482164,,Reject,9
1,Fresh_Graduate,371001,,no,normal,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,8000,495214,18911,Accept,7
1,Fresh_Graduate,128081,11,yes,normal,3,15,2,,5,3,terrace,10,Kuala Lumpur,2,7005,826871,,Accept,8
1,Fresh_Graduate,,,no,gold,3,,2,2,5,1,terrace,,Kuala Lumpur,2,5074,951450,14005,Accept,7
1,Fresh_Graduate,572293,20,yes,normal,3,15,,2,5,3,terrace,10,Kuala Lumpur,1,,563931,,Accept,9
1,Fresh_Graduate,533354,20,no,normal,3,,,2,,3,terrace,10,Kuala Lumpur,1,5060,1322118,16500,Reject,9
1,Fresh_Graduate,793964,15,yes,gold,3,15,2,2,,2,,10,Kuala Lumpur,3,12510,550158,,Accept,9
1,Fresh_Graduate,488697,15,no,gold,3,15,2,,5,1,terrace,10,Kuala Lumpur,,3771,,,Accept,8
1,Fresh_Graduate,257628,24,yes,gold,3,15,2,,5,1,terrace,10,Kuala Lumpur,3,5962,1064533,,Accept,6
1,Fresh_Graduate,255271,,no,platinum,3,15,,2,5,2,terrace,10,Kuala Lumpur,3,,863086,,Accept,6
1,Fresh_Graduate,220819,,yes,platinum,3,15,2,2,5,1,terrace,,Kuala Lumpur,1,10588,816561,14700,Reject,7
1,Fresh_Graduate,,14,no,normal,3,15,2,,,3,terrace,,Kuala Lumpur,1,12344,1198189,,Accept,6
1,Fresh_Graduate,729480,23,yes,normal,3,15,2,2,5,2,terrace,10,Kuala Lumpur,1,6596,1136212,,Reject,8
1,Fresh_Graduate,736606,22,no,normal,3,15,2,2,,1,terrace,10,Kuala Lumpur,,8314,,,Accept,7
6,Fresh_Graduate,555980,18,yes,normal,3,15,,2,5,2,terrace,11,Kuala Lumpur,1,12434,754168,18893,Reject,9
6,Fresh_Graduate,704114,11,no,gold,3,15,2,2,5,3,terrace,11,Kuala Lumpur,,10647,563185,16458,Accept,7
6,Fresh_Graduate,,20,yes,platinum,3,15,2,2,,3,terrace,11,Kuala Lumpur,,12084,1303292,11348,Accept,8
6,Fresh_Graduate,691611,11,no,gold,3,15,2,2,,1,terrace,11,Kuala Lumpur,3,4979,1180763,8716,Accept,8
6,Fresh_Graduate,699995,20,yes,gold,3,15,2,,,2,terrace,11,Kuala Lumpur,1,6315,,,Accept,7
6,Fresh_Graduate,,13,no,normal,3,15,2,,5,3,terrace,11,Kuala Lumpur,3,6002,1342414,12574,Reject,8
6,Fresh_Graduate,331872,11,yes,normal,3,15,2,,5,2,terrace,11,Kuala Lumpur,3,9445,1092393,,Accept,6
6,Fresh_Graduate,663028,15,no,gold,3,,2,2,5,2,terrace,11,Kuala Lumpur,3,5463,1180868,,Accept,7
6,Fresh_Graduate,116876,22,yes,gold,3,15,,,5,2,terrace,11,Kuala Lumpur,2,,1364878,16728,Accept,9
6,Fresh_Graduate,336461,15,no,normal,3,15,2,2,5,1,terrace,11,Kuala Lumpur,1,5475,842010,,Accept,7
6,Fresh_Graduate,648912,,yes,normal,3,15,2,2,5,2,terrace,,Kuala Lumpur,,7001,1327514,19995,Accept,7
6,Fresh_Graduate,126756,,no,gold,3,15,,2,5,3,terrace,11,Kuala Lumpur,,9932,,11246,Reject,7
6,Fresh_Graduate,698572,21,yes,gold,3,,2,2,,2,terrace,11,Kuala Lumpur,,6125,914924,16236,Accept,6
6,Fresh_Graduate,,11,no,gold,3,,,2,5,3,terrace,,Kuala Lumpur,3,11230,1245465,8662,Accept,7
6,Fresh_Graduate,462803,24,yes,normal,3,15,2,2,5,2,terrace,11,Kuala Lumpur,,,1030826,18040,Accept,7
6,Fresh_Graduate,182906,22,no,normal,3,15,2,,5,3,,11,Kuala Lumpur,,,759666,,Reject,8
